0|000892|20151231|0.0031|20160206|20151231|20160205|20150417|20151215|0.06
0|000893|20150930|-0.5700|20151029|20151028|20151028|20160115|20150629|-15.33
0|000895|20150930|0.9450|20151029|20151221|||20151127|10.00
0|000897|20150930|-0.0363|20151029|20160106|20160111|20141226|20150930|704.99
0|000898|20150930|-0.1230|20151031|20160108|20150902||20150513|-0.26
0|000899|20150930|0.6730|20151030|20160106|20150930|20150130|20151209|0.22
0|000900|20150930|0.3300|20151031||||20151109|-1.00
0|000901|20150930|0.0891|20151029|||20150819|20150715|0.85
0|000902|20150930|1.0000|20151028|||20150707|20160114|659.04
0|000903|20150930|0.1700|20151023|||20150602|20160115|37.70
0|000905|20150930|0.2700|20151030|20151106|20151106|20160215||
0|000906|20150930|0.2000|20151028|20160108|20160108|20141013|20150727|0.43
0|000908|20150930|0.2200|20151028|20150916||20150709|20150721|0.10
0|000909|20150930|0.0760|20151031|20160203|20160127|20151228|20150320|-406.18
0|000910|20150930|0.2900|20151029|20150916|20160121|20150120|20151225|33.28
0|000911|20150930|0.1300|20151028|20160125|20160125|20150708||
0|000912|20150930|0.0090|20151023|20151231||20150709||
0|000913|20150930|-0.0700|20151031|20151117|20151120|20150504|20150529|-1260.00
0|000915|20150930|0.4600|20151023|20150928|20150928||20150826|-0.03
0|000916|20150930|0.1600|20151030||||20150428|-0.70
