,‰ª£Á†Å,ÂêçÁß∞,Ê∂®ÂπÖ%%,Êî∂Áõò,Êàê‰∫§Èáè,ÊÄªÈáëÈ¢ù,QSYJS0,DYX0,WYX0,WTP0,DTP1,WTP1,DTP2,WTP2,MKDJS0,SD,ED,TO,TC,QJZF
2015-08-03,="600633",’„±®¥´√Ω,1.61,17.03,   2690ÕÚ,  4.45“⁄,48.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1150803.0,1150814.0,17.030,18.020,5.813
2015-08-27,="600149",¿»∑ª∑¢’π,9.97,15.44,   9326ÕÚ,  13.9“⁄,18.000,3.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1150827.0,1150911.0,15.440,16.500,6.865
2015-09-18,="002085",ÕÚ∑·∞¬Õ˛,5.16,19.78,   1292ÕÚ,  2.53“⁄,23.000,3.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,19.780,24.940,26.087
2015-09-18,="300392",Ã⁄–≈π…∑›,6.78,26.30,  264.9ÕÚ,  2.05“⁄,,3.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,26.300,31.000,17.871
2015-09-18,="300016",±±¬Ω“©“µ,4.26,23.48,   1244ÕÚ,  2.90“⁄,23.000,3.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,23.480,25.850,10.094
2015-09-18,="300400",æ¢Õÿπ…∑›,7.77,26.08,  306.7ÕÚ, 7659ÕÚ,,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,26.080,28.500,9.279
2015-09-18,="600986",ø∆¥Ôπ…∑›,1.25,17.02,   1250ÕÚ,  2.12“⁄,11.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,17.020,18.570,9.107
2015-09-18,="300422",≤© ¿ø∆,3.86,30.64,  113.9ÕÚ, 6937ÕÚ,,3.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,30.640,32.900,7.376
2015-09-18,="000777",÷–∫Àø∆ºº,7.77,26.35,   5006ÕÚ,  12.8“⁄,15.000,3.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,26.350,27.900,5.882
2015-09-18,="300192",ø∆ÀπŒÈµ¬,2.53,10.14,   1630ÕÚ,  1.63“⁄,15.000,3.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,10.140,10.680,5.325
2015-09-18,="300151",≤˝∫Ïø∆ºº,4.14,11.83,   2176ÕÚ,  2.52“⁄,18.000,3.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,11.830,12.430,5.072
2015-09-18,="300009",∞≤ø∆…˙ŒÔ,2.21,14.81,  736.4ÕÚ,  1.40“⁄,23.000,1.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,14.810,15.440,4.254
2015-09-18,="600491",¡˙‘™Ω®…Ë,-0.91,8.73,   5338ÕÚ,  4.70“⁄,9.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,8.730,9.100,4.238
2015-09-18,="002539",–¬∂ºªØπ§,2.25,9.98,  527.8ÕÚ,  1.33“⁄,13.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,9.980,10.400,4.208
2015-09-18,="300283",Œ¬÷›∫Í∑·,2.42,6.36,  244.6ÕÚ, 2291ÕÚ,13.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,6.360,6.570,3.302
2015-09-18,="300038",√∑Ã©≈µ,6.80,24.96,   1381ÕÚ,  3.32“⁄,24.000,3.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,24.960,25.690,2.925
2015-09-18,="300137",œ»∫”ª∑±£,2.62,16.83,   1750ÕÚ,  2.90“⁄,16.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,16.830,17.300,2.793
2015-09-18,="600210",◊œΩ≠∆Û“µ,9.94,5.64,   1.27“⁄,  6.93“⁄,11.000,1.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,5.640,5.770,2.305
2015-09-18,="601318",÷–π˙∆Ω∞≤,1.02,30.57,   8564ÕÚ,  26.3“⁄,10.000,1.000,4.000,1.000,1.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,30.570,31.230,2.159
2015-09-18,="600822",…œ∫£ŒÔ√≥,6.18,11.00,   2013ÕÚ,  2.17“⁄,21.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,11.000,11.200,1.818
2015-09-18,="000158",≥£…Ωπ…∑›,5.63,12.94,   2152ÕÚ,  2.70“⁄,14.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,12.940,13.140,1.546
2015-09-18,="300193",º— øø∆ºº,5.03,9.40,   2051ÕÚ,  4.13“⁄,13.000,4.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,9.400,9.530,1.383
2015-09-18,="600781",∏®» “©“µ,7.07,19.23,  561.1ÕÚ,  1.04“⁄,2.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,19.230,19.360,0.676
2015-09-18,="601628",÷–π˙»À Ÿ,-0.60,26.29,   1086ÕÚ,  2.89“⁄,11.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,26.290,26.390,0.380
2015-09-18,="300204", ÊÃ©…Ò,3.19,28.80,  372.1ÕÚ,  1.06“⁄,7.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,28.800,28.840,0.139
2015-09-18,="300200",∏ﬂ√À–¬≤ƒ,9.98,11.68,   2556ÕÚ,  2.97“⁄,1.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,11.680,11.680,0.000
2015-09-18,="300165",ÃÏ»“«∆˜,5.88,17.47,   2393ÕÚ,  4.02“⁄,13.000,4.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,17.470,17.350,-0.687
2015-09-18,="002204",¥Û¡¨÷ÿπ§,-1.36,8.70,   2156ÕÚ,  1.87“⁄,15.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,8.700,8.630,-0.805
2015-09-18,="600615",∑·ª™π…∑›,1.24,14.65,  249.1ÕÚ, 3636ÕÚ,13.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,14.650,14.480,-1.160
2015-09-18,="300247",¿÷ΩΩ°øµ,-3.01,5.47,   2755ÕÚ,  3.03“⁄,16.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,5.470,5.390,-1.463
2015-09-18,="002381",À´º˝π…∑›,-1.46,10.15,   1256ÕÚ,  1.27“⁄,22.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,10.150,10.000,-1.478
2015-09-18,="600299",∞≤µœÀ’,4.10,12.94,  517.4ÕÚ, 6576ÕÚ,9.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,12.940,12.740,-1.546
2015-09-18,="300066",»˝¥®÷«ª€,6.14,11.07,  561.4ÕÚ, 6053ÕÚ,23.000,1.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,11.070,10.870,-1.807
2015-09-18,="002462",ºŒ ¬Ã√,4.34,36.80,  587.0ÕÚ,  2.12“⁄,23.000,4.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,36.800,36.100,-1.902
2015-09-18,="000816",÷«ª€≈©“µ,1.79,6.82,   8014ÕÚ,  5.40“⁄,1.000,1.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,6.820,6.690,-1.906
2015-09-18,="002510",ÃÏ∆˚ƒ£,2.42,5.07,  649.9ÕÚ, 6513ÕÚ,17.000,4.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,5.070,4.970,-1.972
2015-09-18,="600213",—«–«øÕ≥µ,1.86,9.86,  546.2ÕÚ, 5285ÕÚ,2.000,1.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,9.860,9.630,-2.333
2015-09-18,="601668",÷–π˙Ω®÷˛,1.63,6.23,   2.32“⁄,  14.5“⁄,11.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,6.230,6.060,-2.729
2015-09-18,="002283",ÃÏ»Û«˙÷·,3.82,14.95,  925.0ÕÚ,  1.38“⁄,9.000,3.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,14.950,14.540,-2.742
2015-09-18,="002312",»˝Ã©øÿπ…,6.09,20.37,   6274ÕÚ,  12.2“⁄,24.000,3.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,20.370,19.710,-3.240
2015-09-18,="000695",±ı∫£ƒ‹‘¥,6.05,14.20,  445.1ÕÚ, 6184ÕÚ,14.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,14.200,13.660,-3.803
2015-09-18,="002439",∆Ù√˜–«≥Ω,-1.27,24.78,   4288ÕÚ,  10.5“⁄,21.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,24.780,23.800,-3.955
2015-09-18,="600495",Ω˙Œ˜≥µ÷·,9.96,9.83,   1.91“⁄,  18.4“⁄,15.000,3.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,9.830,9.440,-3.967
2015-09-18,="600583",∫£”Õπ§≥Ã,0.30,9.93,   5086ÕÚ,  5.07“⁄,10.000,0.000,3.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,9.930,9.530,-4.028
2015-09-18,="000555",…Ò÷›–≈œ¢,7.65,21.95,  603.8ÕÚ,  2.53“⁄,24.000,1.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,21.950,21.030,-4.191
2015-09-18,="600804",≈Ù≤© ø,2.11,21.76,   4476ÕÚ,  9.62“⁄,27.000,4.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,21.760,20.790,-4.458
2015-09-18,="002282",≤©…Óπ§æﬂ,1.57,9.70,   1136ÕÚ,  1.10“⁄,12.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,9.700,9.190,-5.258
2015-09-18,="300218",∞≤¿˚π…∑›,2.78,12.21,  168.1ÕÚ, 2022ÕÚ,15.000,3.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,12.210,11.550,-5.405
2015-09-18,="600104",…œ∆˚ºØÕ≈,-0.86,17.30,   1308ÕÚ,  2.28“⁄,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,17.300,16.330,-5.607
2015-09-18,="000977",¿À≥±–≈œ¢,0.08,26.22,   7972ÕÚ,  20.7“⁄,27.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,26.220,24.740,-5.645
2015-09-18,="000061",≈© ≤˙ ∆∑,8.01,15.50,   6491ÕÚ,  9.72“⁄,18.000,4.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,15.500,14.600,-5.806
2015-09-18,="002380",ø∆‘∂π…∑›,2.73,21.44,  431.8ÕÚ,  1.82“⁄,16.000,4.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,21.440,19.980,-6.810
2015-09-18,="601766",÷–π˙÷–≥µ,2.39,14.14,   4.07“⁄,  57.9“⁄,10.000,3.000,3.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,14.140,13.160,-6.931
2015-09-18,="600410",ª™ §ÃÏ≥…,7.71,19.97,   1.20“⁄,  23.3“⁄,15.000,1.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,19.970,18.470,-7.511
2015-09-18,="601186",÷–π˙Ã˙Ω®,1.68,15.13,   9687ÕÚ,  14.7“⁄,13.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,15.130,13.990,-7.535
2015-09-18,="000011",…ÓŒÔ“µA,6.19,11.50,   3168ÕÚ,  3.59“⁄,11.000,3.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,11.500,10.580,-8.000
2015-09-18,="002597",Ω∫Ã µ“µ,8.51,9.18,   5048ÕÚ,  4.60“⁄,13.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,9.180,8.340,-9.150
2015-09-18,="300237",√¿≥øø∆ºº,5.79,8.96,  553.7ÕÚ,  1.20“⁄,17.000,3.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,8.960,8.140,-9.152
2015-09-18,="000922",º—µÁπ…∑›,7.22,15.00,   3319ÕÚ,  4.75“⁄,14.000,1.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,15.000,13.510,-9.933
2015-09-18,="300333",’◊»’ø∆ºº,-0.14,22.06,   1957ÕÚ,  4.22“⁄,9.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,22.060,19.650,-10.925
2015-09-18,="002270",∑®“Ú ˝øÿ,4.94,13.82,   1935ÕÚ,  2.63“⁄,11.000,3.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1150918.0,1150925.0,13.820,12.310,-10.926
2015-10-08,="600570",∫„…˙µÁ◊”,6.96,46.72,   2446ÕÚ,  11.4“⁄,26.000,1.000,3.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,46.720,66.700,42.765
2015-10-08,="002095",…˙ “‚ ±¶,7.58,42.17,   1245ÕÚ,  5.21“⁄,28.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,42.170,60.200,42.756
2015-10-08,="000698",…Ú—ÙªØπ§,3.98,5.48,   1151ÕÚ, 6279ÕÚ,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,5.480,7.810,42.518
2015-10-08,="600605",ª„Õ®ƒ‹‘¥,4.14,13.85,  351.0ÕÚ, 4855ÕÚ,16.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,13.850,18.940,36.751
2015-10-08,="600268",π˙µÁƒœ◊‘,5.93,7.86,   1599ÕÚ,  1.25“⁄,9.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,7.860,10.680,35.878
2015-10-08,="000592",∆ΩÃ∂∑¢’π,6.10,14.27,   3276ÕÚ,  4.66“⁄,20.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,14.270,19.040,33.427
2015-10-08,="000638",ÕÚ∑Ω∑¢’π,5.72,9.79,   2746ÕÚ,  2.65“⁄,16.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,9.790,13.000,32.789
2015-10-08,="000923",∫”±±–˚π§,5.03,12.74,  785.8ÕÚ, 9943ÕÚ,14.000,4.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,12.740,16.870,32.418
2015-10-08,="000062",…Ó€⁄ª™«ø,4.78,30.68,   1014ÕÚ,  3.12“⁄,24.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,30.680,40.400,31.682
2015-10-08,="002493",»Ÿ ¢ ØªØ,7.51,7.44,   1188ÕÚ, 8776ÕÚ,1.000,1.000,3.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,7.440,9.790,31.586
2015-10-08,="002256",≤ ∫Áæ´ªØ,6.60,14.22,   2181ÕÚ,  3.09“⁄,15.000,2.000,3.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,14.220,18.700,31.505
2015-10-08,="300300",∫∫∂¶π…∑›,7.15,19.18,   1331ÕÚ,  2.53“⁄,,1.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,19.180,25.190,31.335
2015-10-08,="002361",…ÒΩ£π…∑›,4.87,12.50,  744.6ÕÚ, 9279ÕÚ,14.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,12.500,16.280,30.240
2015-10-08,="600711", ¢ÕÕøÛ“µ,3.64,6.27,   3533ÕÚ,  2.22“⁄,15.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,6.270,8.150,29.984
2015-10-08,="000718",À’ƒ˛ª∑«Ú,4.70,6.90,   2582ÕÚ,  1.78“⁄,8.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,6.900,8.960,29.855
2015-10-08,="002181",‘¡ ¥´ √Ω,5.12,8.62,   1736ÕÚ,  1.49“⁄,18.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,8.620,11.190,29.814
2015-10-08,="600017",»’’’∏€,4.09,5.60,   6299ÕÚ,  3.52“⁄,14.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,5.600,7.180,28.214
2015-10-08,="601258",≈”¥ÛºØÕ≈,3.00,3.78,   5460ÕÚ,  2.06“⁄,8.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,3.780,4.840,28.042
2015-10-08,="000728",π˙‘™÷§»Ø,2.37,16.42,   4426ÕÚ,  7.35“⁄,2.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,16.420,21.000,27.893
2015-10-08,="002496",ª‘∑·π…∑›,6.46,15.17,  869.9ÕÚ,  1.30“⁄,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,15.170,19.380,27.752
2015-10-08,="000060",÷–Ω¡Îƒœ,4.26,9.79,   3222ÕÚ,  3.17“⁄,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,9.790,12.490,27.579
2015-10-08,="002084",∫£≈∏Œ¿‘°,6.03,9.49,   1644ÕÚ,  1.55“⁄,16.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,9.490,12.100,27.503
2015-10-08,="000797",÷–π˙Œ‰“ƒ,3.23,14.68,  987.1ÕÚ,  1.59“⁄,17.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,14.680,18.710,27.452
2015-10-08,="000554",Ã©…Ω Ø”Õ,5.96,9.43,   3242ÕÚ,  3.07“⁄,14.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,9.430,11.990,27.147
2015-10-08,="600833",µ⁄“ª“Ω“©,5.54,15.63,  520.0ÕÚ, 8105ÕÚ,17.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,15.630,19.870,27.127
2015-10-08,="300167",µœÕ˛ ”—∂,8.63,16.36,   1639ÕÚ,  2.66“⁄,26.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,16.360,20.790,27.078
2015-10-08,="002195",∂˛»˝ÀƒŒÂ,9.70,28.49,   1360ÕÚ,  3.79“⁄,22.000,2.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,28.490,36.200,27.062
2015-10-08,="600225",ÃÏΩÚÀ…Ω≠,4.01,5.45,   1587ÕÚ, 8682ÕÚ,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,5.450,6.910,26.789
2015-10-08,="000988",ª™π§ø∆ºº,6.47,11.68,   3377ÕÚ,  3.93“⁄,17.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,11.680,14.770,26.455
2015-10-08,="601216",æ˝’˝ºØÕ≈,4.75,9.71,   2889ÕÚ,  2.80“⁄,15.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,9.710,12.240,26.056
2015-10-08,="000987",π„÷›”—“Í,4.66,17.08,  799.2ÕÚ,  1.37“⁄,11.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,17.080,21.490,25.820
2015-10-08,="000751",–ø“µπ…∑›,4.42,4.96,   3057ÕÚ,  1.51“⁄,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,4.960,6.230,25.605
2015-10-08,="000020",…Óª™∑¢£¡,3.98,13.58,  279.1ÕÚ, 3795ÕÚ,9.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,13.580,17.030,25.405
2015-10-08,="600353",–Òπ‚π…∑›,5.39,6.65,  847.5ÕÚ, 5631ÕÚ,14.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,6.650,8.300,24.812
2015-10-08,="600270",Õ‚‘À∑¢’π,6.83,21.12,  811.6ÕÚ,  1.70“⁄,24.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,21.120,26.320,24.621
2015-10-08,="002263",¥Û ∂´ ƒœ,5.69,6.87,   3197ÕÚ,  2.18“⁄,8.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,6.870,8.560,24.600
2015-10-08,="600807",ÃÏ“µπ…∑›,5.10,10.30,   4377ÕÚ,  4.52“⁄,8.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,10.300,12.830,24.563
2015-10-08,="002515",Ω◊÷ªÕ»,3.93,8.72,   1193ÕÚ,  1.78“⁄,16.000,0.000,3.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,8.720,10.850,24.427
2015-10-08,="000690",±¶–¬ƒ‹‘¥,3.97,7.33,   1443ÕÚ,  1.06“⁄,17.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,7.330,9.120,24.420
2015-10-08,="600826",¿º…˙π…∑›,5.09,24.15,   1105ÕÚ,  2.66“⁄,17.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,24.150,30.030,24.348
2015-10-08,="603601",‘Ÿ…˝ø∆ºº,3.58,21.99,  154.2ÕÚ, 3411ÕÚ,,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,21.990,27.320,24.238
2015-10-08,="002053",‘∆ƒœ—ŒªØ,7.42,20.27,  637.4ÕÚ,  1.27“⁄,14.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,20.270,25.170,24.174
2015-10-08,="600889",ƒœæ©ªØœÀ,4.60,10.45,  814.0ÕÚ, 8461ÕÚ,14.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,10.450,12.970,24.115
2015-10-08,="600651",∑…¿÷“ÙœÏ,4.22,10.38,   1250ÕÚ,  1.30“⁄,14.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,10.380,12.860,23.892
2015-10-08,="002282",≤©…Óπ§æﬂ,5.01,9.43,  551.8ÕÚ, 5184ÕÚ,13.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,9.430,11.650,23.542
2015-10-08,="300126",»Ò∆Êπ…∑›,6.10,13.91,   1799ÕÚ,  2.49“⁄,13.000,1.000,3.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,13.910,17.170,23.436
2015-10-08,="000680",…ΩÕ∆π…∑›,4.01,5.19,   1906ÕÚ, 9879ÕÚ,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,5.190,6.400,23.314
2015-10-08,="600131",·∫Ω≠ÀÆµÁ,5.09,7.22,  921.2ÕÚ, 6595ÕÚ,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,7.220,8.890,23.130
2015-10-08,="002471",÷–≥¨øÿπ…,7.67,6.46,   3927ÕÚ,  6.23“⁄,15.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,6.460,7.950,23.065
2015-10-08,="000693",ª™‘ÛÓ‹ƒ¯,5.54,13.90,   1547ÕÚ,  2.13“⁄,20.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,13.900,17.100,23.022
2015-10-08,="000582",±±≤øÕÂ∏€,4.09,16.78,  238.8ÕÚ, 3966ÕÚ,15.000,4.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,16.780,20.640,23.004
2015-10-08,="600773",Œ˜≤ÿ≥«Õ∂,3.96,13.14,   1744ÕÚ,  2.29“⁄,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,13.140,16.150,22.907
2015-10-08,="000930",÷–¡∏…˙ªØ,7.46,13.26,   6064ÕÚ,  7.92“⁄,11.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,13.260,16.280,22.775
2015-10-08,="002042",ª™Ê⁄…´∑ƒ,5.57,8.34,   1605ÕÚ,  1.34“⁄,10.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,8.340,10.230,22.662
2015-10-08,="300202",æ€¡˙π…∑›,9.98,19.61,   1181ÕÚ,  2.26“⁄,1.000,1.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,19.610,24.050,22.642
2015-10-08,="300021",¥Û”ÌΩ⁄ÀÆ,4.83,10.85,  731.5ÕÚ, 7942ÕÚ,1.000,1.000,3.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,10.850,13.290,22.488
2015-10-08,="002048",ƒ˛≤®ª™œË,4.86,13.15,  874.8ÕÚ,  1.15“⁄,19.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,13.150,16.100,22.433
2015-10-08,="300128",Ωı∏ª–¬≤ƒ,6.80,13.04,   2407ÕÚ,  3.10“⁄,1.000,1.000,3.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,13.040,15.940,22.239
2015-10-08,="002291",–«∆⁄¡˘,6.29,8.96,  599.6ÕÚ, 5306ÕÚ,10.000,2.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,8.960,10.940,22.098
2015-10-08,="002492",∫„ª˘¥ÔˆŒ,5.18,9.55,  563.0ÕÚ, 5356ÕÚ,17.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,9.550,11.660,22.094
